date,open,high,low,close,adjusted_close,volume
2021-04-01,26.6,26.9,26.4,26.8,11.33,3531500
2021-03-31,26.6,26.8,26.3,26.4,11.16,3883700
2021-03-30,26.1,26.35,25.85,26.2,11.07,4092000
2021-03-29,26.0,26.2,25.7,26.0,10.99,3149300
2021-03-26,25.5,25.95,24.8,25.75,10.88,4007600
2021-03-25,25.5,25.9,25.4,25.6,10.82,4130500
2021-03-24,26.1,26.3,25.0,25.5,10.78,5338200
2021-03-23,26.95,26.95,26.3,26.5,11.2,3947000
2021-03-22,27.15,27.15,26.7,26.95,11.39,3963200
2021-03-19,27.3,27.4,26.95,27.15,11.47,4935200
